adcode,parent_adcode,level,province,city,district,full_name,longitude,latitude,coordinate_system
310116,310100,COUNTY,上海市,上海市,金山区,上海市金山区,121.337252,30.744949,WGS84
310117,310100,COUNTY,上海市,上海市,松江区,上海市松江区,121.223255,31.034684,WGS84
310118,310100,COUNTY,上海市,上海市,青浦区,上海市青浦区,121.119647,31.152868,WGS84
310120,310100,COUNTY,上海市,上海市,奉贤区,上海市奉贤区,121.469435,30.920508,WGS84
310151,310100,COUNTY,上海市,上海市,崇明区,上海市崇明区,121.392978,31.625606,WGS84
320000,,PROVINCE,江苏省,,,江苏省,118.758338,32.063416,WGS84
320100,320000,CITY,江苏省,南京市,,江苏省南京市,118.791431,32.061412,WGS84
320102,320100,COUNTY,江苏省,南京市,玄武区,江苏省南京市玄武区,118.792589,32.050711,WGS84
320104,320100,COUNTY,江苏省,南京市,秦淮区,江苏省南京市秦淮区,118.789598,32.041126,WGS84
320105,320100,COUNTY,江苏省,南京市,建邺区,江苏省南京市建邺区,118.726434,32.005379,WGS84
320106,320100,COUNTY,江苏省,南京市,鼓楼区,江苏省南京市鼓楼区,118.764720,32.068857,WGS84
320111,320100,COUNTY,江苏省,南京市,浦口区,江苏省南京市浦口区,118.622142,32.062009,WGS84
320113,320100,COUNTY,江苏省,南京市,栖霞区,江苏省南京市栖霞区,118.904090,32.098651,WGS84
320114,320100,COUNTY,江苏省,南京市,雨花台区,江苏省南京市雨花台区,118.773878,31.993324,WGS84
320115,320100,COUNTY,江苏省,南京市,江宁区,江苏省南京市江宁区,118.834412,31.955313,WGS84
320116,320100,COUNTY,江苏省,南京市,六合区,江苏省南京市六合区,118.817072,32.325382,WGS84
320117,320100,COUNTY,江苏省,南京市,溧水区,江苏省南京市溧水区,119.023117,31.653002,WGS84
320118,320100,COUNTY,江苏省,南京市,高淳区,江苏省南京市高淳区,118.887112,31.330875,WGS84
320200,320000,CITY,江苏省,无锡市,,江苏省无锡市,120.307287,31.492961,WGS84
320205,320200,COUNTY,江苏省,无锡市,锡山区,江苏省无锡市锡山区,120.353053,31.591287,WGS84
320206,320200,COUNTY,江苏省,无锡市,惠山区,江苏省无锡市惠山区,120.293827,31.682192,WGS84
320211,320200,COUNTY,江苏省,无锡市,滨湖区,江苏省无锡市滨湖区,120.279802,31.529778,WGS84
320213,320200,COUNTY,江苏省,无锡市,梁溪区,江苏省无锡市梁溪区,120.298953,31.568128,WGS84
320214,320200,COUNTY,江苏省,无锡市,新吴区,江苏省无锡市新吴区,120.359624,31.492652,WGS84
320281,320200,COUNTY,江苏省,无锡市,江阴市,江苏省无锡市江阴市,120.280181,31.923608,WGS84
320282,320200,COUNTY,江苏省,无锡市,宜兴市,江苏省无锡市宜兴市,119.817025,31.340502,WGS84
320300,320000,CITY,江苏省,徐州市,,江苏省徐州市,117.278009,34.205521,WGS84
320302,320300,COUNTY,江苏省,徐州市,鼓楼区,江苏省徐州市鼓楼区,117.179858,34.289937,WGS84
320303,320300,COUNTY,江苏省,徐州市,云龙区,江苏省徐州市云龙区,117.245798,34.254931,WGS84
320305,320300,COUNTY,江苏省,徐州市,贾汪区,江苏省徐州市贾汪区,117.459200,34.437575,WGS84
320311,320300,COUNTY,江苏省,徐州市,泉山区,江苏省徐州市泉山区,117.188642,34.227792,WGS84
320312,320300,COUNTY,江苏省,徐州市,铜山区,江苏省徐州市铜山区,117.163896,34.182374,WGS84
320321,320300,COUNTY,江苏省,徐州市,丰县,江苏省徐州市丰县,116.652808,34.698367,WGS84
320322,320300,COUNTY,江苏省,徐州市,沛县,江苏省徐州市沛县,116.930957,34.761865,WGS84
320324,320300,COUNTY,江苏省,徐州市,睢宁县,江苏省徐州市睢宁县,117.935907,33.915262,WGS84
320381,320300,COUNTY,江苏省,徐州市,新沂市,江苏省徐州市新沂市,118.349082,34.370672,WGS84
320382,320300,COUNTY,江苏省,徐州市,邳州市,江苏省徐州市邳州市,118.006828,34.340429,WGS84
320400,320000,CITY,江苏省,常州市,,江苏省常州市,119.969352,31.813367,WGS84
320402,320400,COUNTY,江苏省,常州市,天宁区,江苏省常州市天宁区,119.994639,31.794298,WGS84
320404,320400,COUNTY,江苏省,常州市,钟楼区,江苏省常州市钟楼区,119.897391,31.804758,WGS84
320411,320400,COUNTY,江苏省,常州市,新北区,江苏省常州市新北区,119.956207,31.865646,WGS84
320412,320400,COUNTY,江苏省,常州市,武进区,江苏省常州市武进区,119.937762,31.703360,WGS84
320413,320400,COUNTY,江苏省,常州市,金坛区,江苏省常州市金坛区,119.582582,31.724523,WGS84
320481,320400,COUNTY,江苏省,常州市,溧阳市,江苏省常州市溧阳市,119.478939,31.418885,WGS84
320500,320000,CITY,江苏省,苏州市,,江苏省苏州市,120.581112,31.301939,WGS84
320505,320500,COUNTY,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区,120.429591,31.331426,WGS84
320506,320500,COUNTY,江苏省,苏州市,吴中区,江苏省苏州市吴中区,120.627912,31.265787,WGS84
320507,320500,COUNTY,江苏省,苏州市,相城区,江苏省苏州市相城区,120.638186,31.371319,WGS84
320508,320500,COUNTY,江苏省,苏州市,姑苏区,江苏省苏州市姑苏区,120.613191,31.337816,WGS84
320509,320500,COUNTY,江苏省,苏州市,吴江区,江苏省苏州市吴江区,120.641537,31.140750,WGS84
320581,320500,COUNTY,江苏省,苏州市,常熟市,江苏省苏州市常熟市,120.748116,31.657952,WGS84
320582,320500,COUNTY,江苏省,苏州市,张家港市,江苏省苏州市张家港市,120.551693,31.878846,WGS84
320583,320500,COUNTY,江苏省,苏州市,昆山市,江苏省苏州市昆山市,120.976483,31.387512,WGS84
320585,320500,COUNTY,江苏省,苏州市,太仓市,江苏省苏州市太仓市,121.125721,31.459820,WGS84
320600,320000,CITY,江苏省,南通市,,江苏省南通市,120.890305,31.983438,WGS84
320612,320600,COUNTY,江苏省,南通市,通州区,江苏省南通市通州区,121.069079,32.067809,WGS84
320613,320600,COUNTY,江苏省,南通市,崇川区,江苏省南通市崇川区,120.852987,32.012411,WGS84
320614,320600,COUNTY,江苏省,南通市,海门区,江苏省南通市海门区,121.177448,31.871292,WGS84
320623,320600,COUNTY,江苏省,南通市,如东县,江苏省南通市如东县,121.180347,32.333542,WGS84
320681,320600,COUNTY,江苏省,南通市,启东市,江苏省南通市启东市,121.650932,31.794900,WGS84
320682,320600,COUNTY,江苏省,南通市,如皋市,江苏省南通市如皋市,120.569740,32.373705,WGS84
320685,320600,COUNTY,江苏省,南通市,海安市,江苏省南通市海安市,120.463128,32.534771,WGS84
320700,320000,CITY,江苏省,连云港市,,江苏省连云港市,119.215947,34.597667,WGS84
320703,320700,COUNTY,江苏省,连云港市,连云区,江苏省连云港市连云区,119.333256,34.761108,WGS84
320706,320700,COUNTY,江苏省,连云港市,海州区,江苏省连云港市海州区,119.157835,34.573455,WGS84
320707,320700,COUNTY,江苏省,连云港市,赣榆区,江苏省连云港市赣榆区,119.167509,34.842047,WGS84
320722,320700,COUNTY,江苏省,连云港市,东海县,江苏省连云港市东海县,118.747402,34.543295,WGS84
320723,320700,COUNTY,江苏省,连云港市,灌云县,江苏省连云港市灌云县,119.233939,34.285315,WGS84
320724,320700,COUNTY,江苏省,连云港市,灌南县,江苏省连云港市灌南县,119.310056,34.088502,WGS84
320800,320000,CITY,江苏省,淮安市,,江苏省淮安市,119.107541,33.552774,WGS84
320803,320800,COUNTY,江苏省,淮安市,淮安区,江苏省淮安市淮安区,119.162268,33.532394,WGS84
320804,320800,COUNTY,江苏省,淮安市,淮阴区,江苏省淮安市淮阴区,119.029386,33.633935,WGS84
320812,320800,COUNTY,江苏省,淮安市,清江浦区,江苏省淮安市清江浦区,119.021189,33.553979,WGS84
320813,320800,COUNTY,江苏省,淮安市,洪泽区,江苏省淮安市洪泽区,118.867971,33.295859,WGS84
320826,320800,COUNTY,江苏省,淮安市,涟水县,江苏省淮安市涟水县,119.255159,33.783031,WGS84
320830,320800,COUNTY,江苏省,淮安市,盱眙县,江苏省淮安市盱眙县,118.539353,33.013817,WGS84
320831,320800,COUNTY,江苏省,淮安市,金湖县,江苏省淮安市金湖县,119.015033,33.026403,WGS84
320900,320000,CITY,江苏省,盐城市,,江苏省盐城市,120.157669,33.349603,WGS84
320902,320900,COUNTY,江苏省,盐城市,亭湖区,江苏省盐城市亭湖区,120.191285,33.392878,WGS84
320903,320900,COUNTY,江苏省,盐城市,盐都区,江苏省盐城市盐都区,120.148580,33.339955,WGS84
320904,320900,COUNTY,江苏省,盐城市,大丰区,江苏省盐城市大丰区,120.496163,33.201672,WGS84
320921,320900,COUNTY,江苏省,盐城市,响水县,江苏省盐城市响水县,119.573164,34.200616,WGS84
320922,320900,COUNTY,江苏省,盐城市,滨海县,江苏省盐城市滨海县,119.815616,33.991769,WGS84
320923,320900,COUNTY,江苏省,盐城市,阜宁县,江苏省盐城市阜宁县,119.797143,33.760276,WGS84
320924,320900,COUNTY,江苏省,盐城市,射阳县,江苏省盐城市射阳县,120.321510,33.767564,WGS84
320925,320900,COUNTY,江苏省,盐城市,建湖县,江苏省盐城市建湖县,119.783613,33.440455,WGS84
320981,320900,COUNTY,江苏省,盐城市,东台市,江苏省盐城市东台市,120.315572,32.869644,WGS84
321000,320000,CITY,江苏省,扬州市,,江苏省扬州市,119.407350,32.396282,WGS84
321002,321000,COUNTY,江苏省,扬州市,广陵区,江苏省扬州市广陵区,119.426321,32.397544,WGS84
321003,321000,COUNTY,江苏省,扬州市,邗江区,江苏省扬州市邗江区,119.392450,32.379290,WGS84
321012,321000,COUNTY,江苏省,扬州市,江都区,江苏省扬州市江都区,119.564666,32.437926,WGS84
321023,321000,COUNTY,江苏省,扬州市,宝应县,江苏省扬州市宝应县,119.352861,33.242614,WGS84
321081,321000,COUNTY,江苏省,扬州市,仪征市,江苏省扬州市仪征市,119.179088,32.274818,WGS84
321084,321000,COUNTY,江苏省,扬州市,高邮市,江苏省扬州市高邮市,119.453481,32.783414,WGS84
321100,320000,CITY,江苏省,镇江市,,江苏省镇江市,119.418987,32.190014,WGS84
321102,321100,COUNTY,江苏省,镇江市,京口区,江苏省镇江市京口区,119.464838,32.200237,WGS84
321111,321100,COUNTY,江苏省,镇江市,润州区,江苏省镇江市润州区,119.405917,32.197014,WGS84
321112,321100,COUNTY,江苏省,镇江市,丹徒区,江苏省镇江市丹徒区,119.428419,32.133991,WGS84
321181,321100,COUNTY,江苏省,镇江市,丹阳市,江苏省镇江市丹阳市,119.601141,32.012233,WGS84
321182,321100,COUNTY,江苏省,镇江市,扬中市,江苏省镇江市扬中市,119.791818,32.238560,WGS84
321183,321100,COUNTY,江苏省,镇江市,句容市,江苏省镇江市句容市,119.163309,31.947627,WGS84
321200,320000,CITY,江苏省,泰州市,,江苏省泰州市,119.918147,32.458918,WGS84
321202,321200,COUNTY,江苏省,泰州市,海陵区,江苏省泰州市海陵区,119.919086,32.494699,WGS84
321203,321200,COUNTY,江苏省,泰州市,高港区,江苏省泰州市高港区,119.876771,32.321458,WGS84
321204,321200,COUNTY,江苏省,泰州市,姜堰区,江苏省泰州市姜堰区,120.123097,32.512152,WGS84
321281,321200,COUNTY,江苏省,泰州市,兴化市,江苏省泰州市兴化市,119.847653,32.913931,WGS84
321282,321200,COUNTY,江苏省,泰州市,靖江市,江苏省泰州市靖江市,120.272509,31.985237,WGS84
321283,321200,COUNTY,江苏省,泰州市,泰兴市,江苏省泰州市泰兴市,120.046519,32.174985,WGS84
321300,320000,CITY,江苏省,宿迁市,,江苏省宿迁市,118.269725,33.964538,WGS84
321302,321300,COUNTY,江苏省,宿迁市,宿城区,江苏省宿迁市宿城区,118.236535,33.965247,WGS84
321311,321300,COUNTY,江苏省,宿迁市,宿豫区,江苏省宿迁市宿豫区,118.324846,33.949403,WGS84
321322,321300,COUNTY,江苏省,宿迁市,沭阳县,江苏省宿迁市沭阳县,118.798944,34.111998,WGS84
321323,321300,COUNTY,江苏省,宿迁市,泗阳县,江苏省宿迁市泗阳县,118.698308,33.725031,WGS84
321324,321300,COUNTY,江苏省,宿迁市,泗洪县,江苏省宿迁市泗洪县,118.218451,33.478067,WGS84
330000,,PROVINCE,浙江省,,,浙江省,120.147861,30.268936,WGS84
330100,330000,CITY,浙江省,杭州市,,浙江省杭州市,120.205355,30.248986,WGS84
330102,330100,COUNTY,浙江省,杭州市,上城区,浙江省杭州市上城区,120.192740,30.228945,WGS84
330105,330100,COUNTY,浙江省,杭州市,拱墅区,浙江省杭州市拱墅区,120.136755,30.321420,WGS84
330106,330100,COUNTY,浙江省,杭州市,西湖区,浙江省杭州市西湖区,120.125628,30.261528,WGS84
330108,330100,COUNTY,浙江省,杭州市,滨江区,浙江省杭州市滨江区,120.207441,30.210758,WGS84
330109,330100,COUNTY,浙江省,杭州市,萧山区,浙江省杭州市萧山区,120.259800,30.186576,WGS84
330110,330100,COUNTY,浙江省,杭州市,余杭区,浙江省杭州市余杭区,119.974123,30.276237,WGS84
330111,330100,COUNTY,浙江省,杭州市,富阳区,浙江省杭州市富阳区,119.955657,30.051391,WGS84
330112,330100,COUNTY,浙江省,杭州市,临安区,浙江省杭州市临安区,119.719565,30.236856,WGS84
330113,330100,COUNTY,浙江省,杭州市,临平区,浙江省杭州市临平区,120.294725,30.421548,WGS84
330114,330100,COUNTY,浙江省,杭州市,钱塘区,浙江省杭州市钱塘区,120.489564,30.325452,WGS84
330122,330100,COUNTY,浙江省,杭州市,桐庐县,浙江省杭州市桐庐县,119.686934,29.796726,WGS84
330127,330100,COUNTY,浙江省,杭州市,淳安县,浙江省杭州市淳安县,119.036857,29.612100,WGS84
330182,330100,COUNTY,浙江省,杭州市,建德市,浙江省杭州市建德市,119.276150,29.477526,WGS84
330200,330000,CITY,浙江省,宁波市,,浙江省宁波市,121.620442,29.862881,WGS84
330203,330200,COUNTY,浙江省,宁波市,海曙区,浙江省宁波市海曙区,121.546317,29.876280,WGS84
330205,330200,COUNTY,浙江省,宁波市,江北区,浙江省宁波市江北区,121.550910,29.889314,WGS84
330206,330200,COUNTY,浙江省,宁波市,北仑区,浙江省宁波市北仑区,121.840500,29.902108,WGS84
330211,330200,COUNTY,浙江省,宁波市,镇海区,浙江省宁波市镇海区,121.592585,29.967841,WGS84
330212,330200,COUNTY,浙江省,宁波市,鄞州区,浙江省宁波市鄞州区,121.542443,29.819872,WGS84
330213,330200,COUNTY,浙江省,宁波市,奉化区,浙江省宁波市奉化区,121.401633,29.657589,WGS84
330225,330200,COUNTY,浙江省,宁波市,象山县,浙江省宁波市象山县,121.865239,29.479524,WGS84
330226,330200,COUNTY,浙江省,宁波市,宁海县,浙江省宁波市宁海县,121.425255,29.290410,WGS84
330281,330200,COUNTY,浙江省,宁波市,余姚市,浙江省宁波市余姚市,121.150105,30.040282,WGS84
330282,330200,COUNTY,浙江省,宁波市,慈溪市,浙江省宁波市慈溪市,121.262182,30.173138,WGS84
330300,330000,CITY,浙江省,温州市,,浙江省温州市,120.695228,27.997138,WGS84
330302,330300,COUNTY,浙江省,温州市,鹿城区,浙江省温州市鹿城区,120.651232,28.019150,WGS84
330303,330300,COUNTY,浙江省,温州市,龙湾区,浙江省温州市龙湾区,120.808296,27.936546,WGS84
330304,330300,COUNTY,浙江省,温州市,瓯海区,浙江省温州市瓯海区,120.611233,27.970861,WGS84
330305,330300,COUNTY,浙江省,温州市,洞头区,浙江省温州市洞头区,121.153119,27.839490,WGS84
330324,330300,COUNTY,浙江省,温州市,永嘉县,浙江省温州市永嘉县,120.687312,28.157235,WGS84
330326,330300,COUNTY,浙江省,温州市,平阳县,浙江省温州市平阳县,120.561225,27.665743,WGS84
330327,330300,COUNTY,浙江省,温州市,苍南县,浙江省温州市苍南县,120.421604,27.521652,WGS84
330328,330300,COUNTY,浙江省,温州市,文成县,浙江省温州市文成县,120.086314,27.789886,WGS84
330329,330300,COUNTY,浙江省,温州市,泰顺县,浙江省温州市泰顺县,119.712973,27.559803,WGS84
330381,330300,COUNTY,浙江省,温州市,瑞安市,浙江省温州市瑞安市,120.651295,27.782304,WGS84
330382,330300,COUNTY,浙江省,温州市,乐清市,浙江省温州市乐清市,120.982223,28.115821,WGS84
330383,330300,COUNTY,浙江省,温州市,龙港市,浙江省温州市龙港市,120.548993,27.581702,WGS84
330400,330000,CITY,浙江省,嘉兴市,,浙江省嘉兴市,120.751303,30.749112,WGS84
330402,330400,COUNTY,浙江省,嘉兴市,南湖区,浙江省嘉兴市南湖区,120.778649,30.750050,WGS84
330411,330400,COUNTY,浙江省,嘉兴市,秀洲区,浙江省嘉兴市秀洲区,120.704765,30.767136,WGS84
330421,330400,COUNTY,浙江省,嘉兴市,嘉善县,浙江省嘉兴市嘉善县,120.921897,30.833276,WGS84
330424,330400,COUNTY,浙江省,嘉兴市,海盐县,浙江省嘉兴市海盐县,120.942137,30.529180,WGS84
330481,330400,COUNTY,浙江省,嘉兴市,海宁市,浙江省嘉兴市海宁市,120.676017,30.514021,WGS84
330482,330400,COUNTY,浙江省,嘉兴市,平湖市,浙江省嘉兴市平湖市,121.011240,30.680099,WGS84
330483,330400,COUNTY,浙江省,嘉兴市,桐乡市,浙江省嘉兴市桐乡市,120.560965,30.632886,WGS84
330500,330000,CITY,浙江省,湖州市,,浙江省湖州市,120.082009,30.896224,WGS84
330502,330500,COUNTY,浙江省,湖州市,吴兴区,浙江省湖州市吴兴区,120.180941,30.859352,WGS84
330503,330500,COUNTY,浙江省,湖州市,南浔区,浙江省湖州市南浔区,120.413614,30.852899,WGS84
330521,330500,COUNTY,浙江省,湖州市,德清县,浙江省湖州市德清县,119.972762,30.544988,WGS84
330522,330500,COUNTY,浙江省,湖州市,长兴县,浙江省湖州市长兴县,119.906597,31.029296,WGS84
330523,330500,COUNTY,浙江省,湖州市,安吉县,浙江省湖州市安吉县,119.675385,30.641256,WGS84
330600,330000,CITY,浙江省,绍兴市,,浙江省绍兴市,120.578801,30.054183,WGS84
330602,330600,COUNTY,浙江省,绍兴市,越城区,浙江省绍兴市越城区,120.578257,29.991726,WGS84
330603,330600,COUNTY,浙江省,绍兴市,柯桥区,浙江省绍兴市柯桥区,120.491181,30.085471,WGS84
330604,330600,COUNTY,浙江省,绍兴市,上虞区,浙江省绍兴市上虞区,120.864485,30.036473,WGS84
330624,330600,COUNTY,浙江省,绍兴市,新昌县,浙江省绍兴市新昌县,120.899901,29.503252,WGS84
330681,330600,COUNTY,浙江省,绍兴市,诸暨市,浙江省绍兴市诸暨市,120.242165,29.711882,WGS84
330683,330600,COUNTY,浙江省,绍兴市,嵊州市,浙江省绍兴市嵊州市,120.826382,29.564128,WGS84
330700,330000,CITY,浙江省,金华市,,浙江省金华市,119.642566,29.082177,WGS84
330702,330700,COUNTY,浙江省,金华市,婺城区,浙江省金华市婺城区,119.566850,29.090304,WGS84
330703,330700,COUNTY,浙江省,金华市,金东区,浙江省金华市金东区,119.688055,29.102704,WGS84
330723,330700,COUNTY,浙江省,金华市,武义县,浙江省金华市武义县,119.811683,28.895609,WGS84
330726,330700,COUNTY,浙江省,金华市,浦江县,浙江省金华市浦江县,119.888084,29.456121,WGS84
330727,330700,COUNTY,浙江省,金华市,磐安县,浙江省金华市磐安县,120.445514,29.057192,WGS84
330781,330700,COUNTY,浙江省,金华市,兰溪市,浙江省金华市兰溪市,119.455295,29.211672,WGS84
330782,330700,COUNTY,浙江省,金华市,义乌市,浙江省金华市义乌市,120.070944,29.308787,WGS84
330783,330700,COUNTY,浙江省,金华市,东阳市,浙江省金华市东阳市,120.237381,29.292824,WGS84
330784,330700,COUNTY,浙江省,金华市,永康市,浙江省金华市永康市,120.042688,28.891854,WGS84
330800,330000,CITY,浙江省,衢州市,,浙江省衢州市,118.854504,28.973304,WGS84
330802,330800,COUNTY,浙江省,衢州市,柯城区,浙江省衢州市柯城区,118.869361,28.940060,WGS84
330803,330800,COUNTY,浙江省,衢州市,衢江区,浙江省衢州市衢江区,118.954305,28.983405,WGS84
330822,330800,COUNTY,浙江省,衢州市,常山县,浙江省衢州市常山县,118.506281,28.905457,WGS84
330824,330800,COUNTY,浙江省,衢州市,开化县,浙江省衢州市开化县,118.401635,29.120535,WGS84
330825,330800,COUNTY,浙江省,衢州市,龙游县,浙江省衢州市龙游县,119.167185,29.030993,WGS84
330881,330800,COUNTY,浙江省,衢州市,江山市,浙江省衢州市江山市,118.622486,28.741243,WGS84
330900,330000,CITY,浙江省,舟山市,,浙江省舟山市,122.203229,29.987975,WGS84
330902,330900,COUNTY,浙江省,舟山市,定海区,浙江省舟山市定海区,122.102480,30.022047,WGS84
330903,330900,COUNTY,浙江省,舟山市,普陀区,浙江省舟山市普陀区,122.319105,29.972928,WGS84
330921,330900,COUNTY,浙江省,舟山市,岱山县,浙江省舟山市岱山县,122.221561,30.266944,WGS84
330922,330900,COUNTY,浙江省,舟山市,嵊泗县,浙江省舟山市嵊泗县,122.446991,30.727821,WGS84
331000,330000,CITY,浙江省,台州市,,浙江省台州市,121.416358,28.658662,WGS84
331002,331000,COUNTY,浙江省,台州市,椒江区,浙江省台州市椒江区,121.438454,28.676294,WGS84
331003,331000,COUNTY,浙江省,台州市,黄岩区,浙江省台州市黄岩区,121.257584,28.652564,WGS84
331004,331000,COUNTY,浙江省,台州市,路桥区,浙江省台州市路桥区,121.333536,28.581307,WGS84
331022,331000,COUNTY,浙江省,台州市,三门县,浙江省台州市三门县,121.391140,29.107497,WGS84
331023,331000,COUNTY,浙江省,台州市,天台县,浙江省台州市天台县,121.002433,29.147352,WGS84
331024,331000,COUNTY,浙江省,台州市,仙居县,浙江省台州市仙居县,120.724575,28.849875,WGS84
331081,331000,COUNTY,浙江省,台州市,温岭市,浙江省台州市温岭市,121.381030,28.375864,WGS84
331082,331000,COUNTY,浙江省,台州市,临海市,浙江省台州市临海市,121.140237,28.861884,WGS84
331083,331000,COUNTY,浙江省,台州市,玉环市,浙江省台州市玉环市,121.227729,28.139942,WGS84
331100,330000,CITY,浙江省,丽水市,,浙江省丽水市,119.918844,28.471102,WGS84
331102,331100,COUNTY,浙江省,丽水市,莲都区,浙江省丽水市莲都区,119.907860,28.449520,WGS84
331121,331100,COUNTY,浙江省,丽水市,青田县,浙江省丽水市青田县,120.285385,28.142837,WGS84
331122,331100,COUNTY,浙江省,丽水市,缙云县,浙江省丽水市缙云县,120.087001,28.662253,WGS84
331123,331100,COUNTY,浙江省,丽水市,遂昌县,浙江省丽水市遂昌县,119.270898,28.595567,WGS84
331124,331100,COUNTY,浙江省,丽水市,松阳县,浙江省丽水市松阳县,119.476430,28.452054,WGS84
331125,331100,COUNTY,浙江省,丽水市,云和县,浙江省丽水市云和县,119.568812,28.119457,WGS84
331126,331100,COUNTY,浙江省,丽水市,庆元县,浙江省丽水市庆元县,119.057527,27.622273,WGS84
331127,331100,COUNTY,浙江省,丽水市,景宁畲族自治县,浙江省丽水市景宁畲族自治县,119.631086,27.977005,WGS84
331181,331100,COUNTY,浙江省,丽水市,龙泉市,浙江省丽水市龙泉市,119.136165,28.078027,WGS84
340000,,PROVINCE,安徽省,,,安徽省,117.324536,31.736466,WGS84
340100,340000,CITY,安徽省,合肥市,,安徽省合肥市,117.221781,31.822562,WGS84
340102,340100,COUNTY,安徽省,合肥市,瑶海区,安徽省合肥市瑶海区,117.303876,31.860076,WGS84
340103,340100,COUNTY,安徽省,合肥市,庐阳区,安徽省合肥市庐阳区,117.259596,31.880740,WGS84
340104,340100,COUNTY,安徽省,合肥市,蜀山区,安徽省合肥市蜀山区,117.255044,31.853225,WGS84
340111,340100,COUNTY,安徽省,合肥市,包河区,安徽省合肥市包河区,117.304574,31.795753,WGS84
340121,340100,COUNTY,安徽省,合肥市,长丰县,安徽省合肥市长丰县,117.161997,32.480322,WGS84
340122,340100,COUNTY,安徽省,合肥市,肥东县,安徽省合肥市肥东县,117.472258,31.880537,WGS84
340123,340100,COUNTY,安徽省,合肥市,肥西县,安徽省合肥市肥西县,117.152839,31.708871,WGS84
340124,340100,COUNTY,安徽省,合肥市,庐江县,安徽省合肥市庐江县,117.282700,31.259027,WGS84
340181,340100,COUNTY,安徽省,合肥市,巢湖市,安徽省合肥市巢湖市,117.884997,31.626622,WGS84
340200,340000,CITY,安徽省,芜湖市,,安徽省芜湖市,118.427674,31.354459,WGS84
340202,340200,COUNTY,安徽省,芜湖市,镜湖区,安徽省芜湖市镜湖区,118.379725,31.342405,WGS84
340207,340200,COUNTY,安徽省,芜湖市,鸠江区,安徽省芜湖市鸠江区,118.386922,31.371582,WGS84
340209,340200,COUNTY,安徽省,芜湖市,弋江区,安徽省芜湖市弋江区,118.367271,31.313291,WGS84
340210,340200,COUNTY,安徽省,芜湖市,湾沚区,安徽省芜湖市湾沚区,118.571175,31.137087,WGS84
340212,340200,COUNTY,安徽省,芜湖市,繁昌区,安徽省芜湖市繁昌区,118.193216,31.103844,WGS84
340223,340200,COUNTY,安徽省,芜湖市,南陵县,安徽省芜湖市南陵县,118.328789,30.916764,WGS84
340281,340200,COUNTY,安徽省,芜湖市,无为市,安徽省芜湖市无为市,117.897066,31.306687,WGS84
340300,340000,CITY,安徽省,蚌埠市,,安徽省蚌埠市,117.382725,32.918529,WGS84
340302,340300,COUNTY,安徽省,蚌埠市,龙子湖区,安徽省蚌埠市龙子湖区,117.448738,32.910383,WGS84
340303,340300,COUNTY,安徽省,蚌埠市,蚌山区,安徽省蚌埠市蚌山区,117.367529,32.918118,WGS84
340304,340300,COUNTY,安徽省,蚌埠市,禹会区,安徽省蚌埠市禹会区,117.336112,32.931484,WGS84
340311,340300,COUNTY,安徽省,蚌埠市,淮上区,安徽省蚌埠市淮上区,117.353558,32.967283,WGS84
340321,340300,COUNTY,安徽省,蚌埠市,怀远县,安徽省蚌埠市怀远县,117.199462,32.973350,WGS84
340322,340300,COUNTY,安徽省,蚌埠市,五河县,安徽省蚌埠市五河县,117.875919,33.128434,WGS84
340323,340300,COUNTY,安徽省,蚌埠市,固镇县,安徽省蚌埠市固镇县,117.310863,33.319922,WGS84
340400,340000,CITY,安徽省,淮南市,,安徽省淮南市,117.013125,32.587408,WGS84
340402,340400,COUNTY,安徽省,淮南市,大通区,安徽省淮南市大通区,117.047706,32.633435,WGS84
340403,340400,COUNTY,安徽省,淮南市,田家庵区,安徽省淮南市田家庵区,117.011785,32.649461,WGS84
340404,340400,COUNTY,安徽省,淮南市,谢家集区,安徽省淮南市谢家集区,116.854849,32.601376,WGS84
340405,340400,COUNTY,安徽省,淮南市,八公山区,安徽省淮南市八公山区,116.827755,32.633065,WGS84
340406,340400,COUNTY,安徽省,淮南市,潘集区,安徽省淮南市潘集区,116.829481,32.774160,WGS84
340421,340400,COUNTY,安徽省,淮南市,凤台县,安徽省淮南市凤台县,116.705701,32.712588,WGS84
340422,340400,COUNTY,安徽省,淮南市,寿县,安徽省淮南市寿县,116.792933,32.547138,WGS84
340500,340000,CITY,安徽省,马鞍山市,,安徽省马鞍山市,118.501652,31.670741,WGS84
340503,340500,COUNTY,安徽省,马鞍山市,花山区,安徽省马鞍山市花山区,118.506182,31.702119,WGS84
340504,340500,COUNTY,安徽省,马鞍山市,雨山区,安徽省马鞍山市雨山区,118.493445,31.684326,WGS84
340506,340500,COUNTY,安徽省,马鞍山市,博望区,安徽省马鞍山市博望区,118.813169,31.553204,WGS84
340521,340500,COUNTY,安徽省,马鞍山市,当涂县,安徽省马鞍山市当涂县,118.492650,31.572806,WGS84
340522,340500,COUNTY,安徽省,马鞍山市,含山县,安徽省马鞍山市含山县,118.095872,31.737357,WGS84
340523,340500,COUNTY,安徽省,马鞍山市,和县,安徽省马鞍山市和县,118.348263,31.744329,WGS84
340600,340000,CITY,安徽省,淮北市,,安徽省淮北市,116.792958,33.957683,WGS84
